dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,first_token_id,generated_tokens,physical_layout,calibration_questions,retrieval,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,mean_bytes_per_pread,normal_mean_bytes_per_pread,separator_mean_bytes_per_pread,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,validated_prefix_layout,n_raters
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n450919,2093752,Is the hat blue and small?,The giraffe in the image is lying down on a grassy area.,"[""no""]",0.0,450,16,morton,0,prefix,0.2303041983395815,181.33549496997148,52.895957604050636,270.6891689449549,34.564614994451404,305.3023839602247,272.4451139802113,577.747497940436,327155712,576,65,211.8504139361903,0.0,9.0,37,0.24324324324324326,0.2653061224489796,"[0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796]",0.0,288,301989888,25165824,64,1,327155712,5033164.8,4718592.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,morton,0
gqa,fullload,FullLoad,1.0,full,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,402,4,morton,0,fullload,,527.4453833699226,,,921.0280360421166,926.0095510398969,62.426764983683825,988.4363160235807,1233125376,2368,64,,867.3910170327872,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,19267584.0,19267584.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n450919,2093912,What animal is in the mud?,The giraffe in the image is lying down on the ground.,"[""giraffe""]",1.0,450,15,morton,0,prefix,0.2325741806998849,159.501388319768,48.40903531294316,241.32075894158334,36.817727028392255,278.1908499309793,256.5796850249171,534.7705349558964,327155712,576,65,187.05428636167198,0.0,9.0,37,0.24324324324324326,0.2653061224489796,"[0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796]",0.0,288,301989888,25165824,64,1,327155712,5033164.8,4718592.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,morton,0
gqa,fullload,FullLoad,1.0,full,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,402,4,morton,0,fullload,,491.67994083836675,,,850.6545419804752,855.4894280387089,54.8228370025754,910.3122650412843,1233125376,2368,64,,803.4539937507361,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,19267584.0,19267584.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n450919,2093911,What animal is in the brown mud?,The giraffe is sitting on the ground.,"[""giraffe""]",1.0,450,11,morton,0,prefix,0.17906841821968555,186.1057326896116,44.63788610883057,262.5270349672064,35.44286102987826,298.01128699909896,188.27814201358706,486.289429012686,327155712,576,65,212.24070934113115,0.0,9.0,37,0.24324324324324326,0.2653061224489796,"[0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796]",0.0,288,301989888,25165824,64,1,327155712,5033164.8,4718592.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,morton,0
gqa,fullload,FullLoad,1.0,full,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,1939,2,morton,0,fullload,,527.7491390006617,,,888.5425309417769,893.4003169415519,19.38115304801613,912.781469989568,1233125376,2368,64,,843.2023819768801,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,19267584.0,19267584.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n450919,2093918,Is there an elephant in the mud?,The giraffe in the image is lying down on a grassy area.,"[""no""]",0.0,450,16,morton,0,prefix,0.239698332734406,194.80505562387407,53.15996194258332,284.7245899029076,41.98104003444314,326.77093299571425,269.5916009834036,596.3625339791179,327155712,576,65,225.64271616283804,0.0,9.0,37,0.24324324324324326,0.2653061224489796,"[0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796, 0.2653061224489796]",0.0,288,301989888,25165824,64,1,327155712,5033164.8,4718592.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,morton,0
gqa,fullload,FullLoad,1.0,full,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3164,3,morton,0,fullload,,448.72759364079684,,,725.8397080004215,730.8476200560108,38.031258969567716,768.8788790255785,1226833920,2368,64,,676.5432259999216,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n37274,202144724,What is sitting atop the crate?,The man in the foreground is holding a beer bottle and appears to,"[""blender""]",0.0,450,16,morton,0,prefix,0.17368001863360405,169.80779718142003,42.586329160258174,239.6219950169325,34.58633599802852,274.2521569598466,279.67342000920326,553.9255769690499,320864256,576,65,191.53661758173257,0.0,9.0,37,0.24324324324324326,0.26153846153846155,"[0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155]",0.0,288,301989888,18874368,64,1,320864256,4936373.169230769,4718592.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,morton,0
gqa,fullload,FullLoad,1.0,full,n37274,202144703,What appliance is right of the liquor?,Blender,"[""blender""]",1.0,3164,3,morton,0,fullload,,437.6375818392262,,,700.9815429337323,705.8208249509335,37.78644010890275,743.6072650598362,1226833920,2368,64,,653.5430147778243,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n37274,202144703,What appliance is right of the liquor?,The man in the foreground is holding a beer bottle and appears to,"[""blender""]",0.0,450,16,morton,0,prefix,0.23446220438927412,196.62268843967468,51.31861136760563,281.157884048298,36.06073104310781,317.265882040374,273.38249795138836,590.6483799917623,320864256,576,65,223.4120100038126,0.0,9.0,37,0.24324324324324326,0.26153846153846155,"[0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155]",0.0,288,301989888,18874368,64,1,320864256,4936373.169230769,4718592.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,morton,0
gqa,fullload,FullLoad,1.0,full,n37274,202144680,Which side is the blender on?,Right,"[""right""]",1.0,10428,2,morton,0,fullload,,435.0246380781755,,,688.0143040325493,692.915303981863,19.268180010840297,712.1834839927033,1226833920,2368,64,,643.482482759282,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n37274,202144680,Which side is the blender on?,The man in the foreground is holding a beer bottle and appears to,"[""right""]",0.0,450,16,morton,0,prefix,0.24992821272462606,180.82482391037047,54.38766709994525,270.4935809597373,41.30025894846767,311.85784097760916,269.2852789768949,581.1431199545041,320864256,576,65,210.00038005877286,0.0,9.0,37,0.24324324324324326,0.26153846153846155,"[0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155]",0.0,288,301989888,18874368,64,1,320864256,4936373.169230769,4718592.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,morton,0
gqa,fullload,FullLoad,1.0,full,n37274,202144681,What is the appliance to the right of the man that is in front of the bicycle?,Blender,"[""blender""]",1.0,3164,3,morton,0,fullload,,455.7075620396063,,,751.3695990201086,756.2396569410339,37.71268296986818,793.9523399109021,1226833920,2368,64,,706.3942281529307,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n37274,202144681,What is the appliance to the right of the man that is in front of the bicycle?,Toaster,"[""blender""]",0.0,1763,3,morton,0,prefix,0.189470243640244,191.22054951731116,44.29884592536837,266.27658889628947,38.56585395988077,304.8902789596468,37.521037040278316,342.41131599992514,320864256,576,65,216.29384579136968,0.0,9.0,37,0.24324324324324326,0.26153846153846155,"[0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155]",0.0,288,301989888,18874368,64,1,320864256,4936373.169230769,4718592.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,morton,0
gqa,fullload,FullLoad,1.0,full,n37274,202144469,Is the man that is to the left of the liquor wearing gloves?,No,"[""no""]",1.0,1939,2,morton,0,fullload,,503.14460950903594,,,856.3768630847335,862.8227279987186,20.49682498909533,883.319552987814,1226833920,2368,64,,813.5046159150079,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
