dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,first_token_id,generated_tokens,physical_layout,calibration_questions,retrieval,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,mean_bytes_per_pread,normal_mean_bytes_per_pread,separator_mean_bytes_per_pread,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,validated_prefix_layout,n_raters
gqa,fullload,FullLoad,1.0,full,n44249,20936230,Which kind of animal is the woman on?,Elephant,"[""elephant""]",1.0,8317,4,calib_importance_sep_tail,4,fullload,,461.9412046158686,,,789.2383360303938,794.1448839846998,55.09565700776875,849.2405409924686,1124073472,2176,64,,730.4500121390447,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,17563648.0,17563648.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n44249,20936230,Which kind of animal is the woman on?,Elephant,"[""elephant""]",1.0,8317,4,calib_importance_sep_tail,4,prefix,0.20041270181536674,148.22720689699054,49.65953715145588,229.08494505099952,55.03848590888083,284.1818400193006,54.2141409823671,338.3959810016677,285212672,512,65,173.46117726992816,0.0,8.0,34,0.23529411764705882,0.2537313432835821,"[0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821]",0.0,256,268435456,16777216,64,1,285212672,4387887.261538462,4194304.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n44249,20936214,Does the woman to the left of the man appear to be sitting?,Yes,"[""yes""]",1.0,3869,2,calib_importance_sep_tail,4,fullload,,421.29018215928227,,,695.7020360277966,700.7273769704625,19.00684996508062,719.7342269355431,1124073472,2176,64,,638.3956719655544,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,17563648.0,17563648.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n44249,20936214,Does the woman to the left of the man appear to be sitting?,Yes,"[""yes""]",1.0,3869,2,calib_importance_sep_tail,4,prefix,0.1906038960441947,156.80272912140936,48.558386391960084,235.17862905282527,61.23521795962006,296.4737790171057,18.805143074132502,315.2789220912382,285212672,512,65,180.7020092383027,0.0,8.0,34,0.23529411764705882,0.2537313432835821,"[0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821]",0.0,256,268435456,16777216,64,1,285212672,4387887.261538462,4194304.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n331357,201404246,The small animal is drinking from who?,Cow,"[""mother""]",0.0,21638,2,calib_importance_sep_tail,4,fullload,,424.5880540693179,,,669.1420619608834,675.6606430280954,18.853534013032913,694.5141770411283,1072693248,2048,64,,607.8329666052014,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404246,The small animal is drinking from who?,Cow,"[""mother""]",0.0,21638,2,calib_importance_sep_tail,4,prefix,0.15598570462316275,144.50707926880568,40.82991264294833,211.2987379077822,35.1454250048846,246.48228602018207,18.991897930391133,265.4741839505732,284164096,512,65,164.8470532381907,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n331357,201404241,What animal is drinking from the mother?,Calf,"[""calf""]",1.0,3037,3,calib_importance_sep_tail,4,fullload,,400.6438000360504,,,605.2014140877873,610.0424240576103,37.33922599349171,647.381650051102,1072693248,2048,64,,557.9149364493787,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404241,What animal is drinking from the mother?,Calf,"[""calf""]",1.0,3037,3,calib_importance_sep_tail,4,prefix,0.21907780319452286,163.49078284110874,52.24247497972101,250.53346494678408,40.80339602660388,291.3960060104728,37.084579933434725,328.4805859439075,284164096,512,65,190.66848023794591,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n331357,201404242,What is the animal that is drinking from the mom that is not small?,Calf,"[""calf""]",1.0,3037,3,calib_importance_sep_tail,4,fullload,,425.0841714674607,,,655.378854018636,660.2603549836203,37.58280200418085,697.8431569878012,1072693248,2048,64,,607.0290831848979,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404242,What is the animal that is drinking from the mom that is not small?,Calf,"[""calf""]",1.0,3037,3,calib_importance_sep_tail,4,prefix,0.1885620877146721,153.070799424313,46.0027662338689,228.93462202046067,41.85380192939192,270.8500790176913,36.04042704682797,306.8905060645193,284164096,512,65,175.39485334418714,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n331357,201404284,Who is standing?,Cow,"[""mother""]",0.0,21638,2,calib_importance_sep_tail,4,fullload,,466.5026656584814,,,729.8074640566483,734.6463099820539,26.584906969219446,761.2312169512734,1072693248,2048,64,,669.6534372167662,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404284,Who is standing?,Cow,"[""mother""]",0.0,21638,2,calib_importance_sep_tail,4,prefix,0.21831237245351076,160.8876067912206,51.703209639526904,244.6734739933163,55.31961901579052,300.0535829924047,19.22172703780234,319.27531003020704,284164096,512,65,186.89566105604172,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n331357,201403947,How's the weather?,Sunny,"[""cloudless""]",0.0,8991,3,calib_importance_sep_tail,4,fullload,,444.911016500555,,,681.9487910252064,686.7773000849411,37.87676594220102,724.6540660271421,1072693248,2048,64,,630.2372211357579,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201403947,How's the weather?,Sunny,"[""cloudless""]",0.0,8991,3,calib_importance_sep_tail,4,prefix,0.1401328481733799,136.65851834230125,39.83614791650325,201.3592179864645,35.82604508846998,237.22618503961712,37.94026095420122,275.16644599381834,284164096,512,65,156.12532198429108,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n331357,201404178,Is the small calf in the bottom part of the image?,Yes,"[""yes""]",1.0,3869,2,calib_importance_sep_tail,4,fullload,,456.5529878018424,,,692.3705410445109,697.6477530552074,19.21919989399612,716.8669529492036,1072693248,2048,64,,639.7523488849401,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404178,Is the small calf in the bottom part of the image?,Yes,"[""yes""]",1.0,3869,2,calib_importance_sep_tail,4,prefix,0.16249564941972494,135.96297975163907,40.1595386210829,201.18558895774186,35.32449889462441,236.55334289651364,19.299456034787,255.85279893130064,284164096,512,65,155.49014823045582,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n51002,201804661,What device is below the artwork?,Television,"[""television""]",1.0,22417,2,calib_importance_sep_tail,4,fullload,,384.1670030960813,,,658.9131189975888,664.2517959699035,19.62372101843357,683.875516988337,1124073472,2176,64,,601.0273729916662,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,17563648.0,17563648.0,0.0,,,,,null,,,,0
