dataset,image_id,image_ordinal,question_id,question_ordinal,question_type,method,method_key,budget,question,gold,prediction,score,first_token_id,generated_tokens,suffix_ids_sha256,physical_layout,core_ttft_ms,end_to_end_ttft_ms,decode_ms,model_e2e_ms,e2e_ms,ssd_read_ms,ssd_read_bytes,ssd_read_preads,ssd_read_chunk_units,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,selector_ms,scatter_ms,prefill_ms,n_chunks_selected,n_chunks_total,actual_selected_normal_chunk_fraction,actual_total_ssd_byte_ratio,selected_kv_ratio,full_visual_kv_bytes,importance_mass_coverage,static_score_calls,query_score_calls,diversity_calls,vision_forward_count,order_position,order,cache_conditioning_outside_timer,cache_conditioning_end,request_start,store_id,layout_id,artifact_path,artifact_sha256,selected_chunk_ids_per_layer
gqa_large,n398429,85,202174161,0,yes/no,Prefix25,prefix25,0.25,Do you see a toaster or a cabinet?,"[""no""]",Yes,0.0,3869,2,5781d204d81a35bc5f162f976f79abd12c52be80f9df64a6fe29b61323c6de31,visionzip_image_only,313.614921993576,313.9362729853019,23.21338700130582,337.14965998660773,337.3197120381519,155.62889457214624,320864256,65,576,301989888,18874368,64,1,0.25225698482245207,55.71035319007933,65.18771999981254,9.0,37,0.24324324324324326,0.26153846153846155,0.26153846153846155,1226833920,0.6598719361041043,0,0,0,0,1,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,965590.952071685,965590.952106389,3c3e2aa742868ffe67d1f43aa502c06361ecf07525321024be294a9db401fcce,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,"[[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8]]"
gqa_large,n398429,85,202174161,0,yes/no,Prefix45,prefix45,0.45,Do you see a toaster or a cabinet?,"[""no""]",Yes,0.0,3869,2,5781d204d81a35bc5f162f976f79abd12c52be80f9df64a6fe29b61323c6de31,visionzip_image_only,442.9277100134641,443.174637039192,19.31100699584931,462.48564403504133,462.6570900436491,261.1871308181435,589299712,65,1088,570425344,18874368,64,1,0.34644361585378647,83.03572318982333,37.321755080483854,17.0,37,0.4594594594594595,0.48034188034188036,0.48034188034188036,1226833920,0.8505370037284143,0,0,0,0,2,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,965591.303552683,965591.303572285,3c3e2aa742868ffe67d1f43aa502c06361ecf07525321024be294a9db401fcce,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]]"
gqa_large,n398429,85,202174460,1,yes/no,ReComp,recompute,,Is the bench behind the table that looks red?,"[""yes""]",Yes,1.0,3869,2,9a8289bba764a91b3fb9191ac3ea1669ae6d255759d538ebdc6a8b83818aaea6,not_applicable_recompute,508.1072929315269,522.9494710220024,18.640356021933258,541.5898270439357,541.6718580527231,0.0,0,0,0,0,0,0,0,0.0,,508.1072240136564,,,,,,1226833920,,0,0,0,1,2,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,,965593.156521829,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,
gqa_large,n398429,85,202174460,1,yes/no,FullLoad,fullload,1.0,Is the bench behind the table that looks red?,"[""yes""]",Yes,1.0,3869,2,9a8289bba764a91b3fb9191ac3ea1669ae6d255759d538ebdc6a8b83818aaea6,visionzip_image_only,710.0954100023955,710.393838933669,37.76241303421557,748.1562519678846,748.2883399352431,465.0649541290477,1226833920,64,2368,1226833920,0,64,0,0.0,189.90960135124624,705.0185699481517,,,1.0,1.0,1.0,1226833920,,0,0,0,0,3,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,965593.720894304,965593.720922849,3c3e2aa742868ffe67d1f43aa502c06361ecf07525321024be294a9db401fcce,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,
gqa_large,n398429,85,202174460,1,yes/no,Prefix25,prefix25,0.25,Is the bench behind the table that looks red?,"[""yes""]",Yes,1.0,3869,2,9a8289bba764a91b3fb9191ac3ea1669ae6d255759d538ebdc6a8b83818aaea6,visionzip_image_only,285.4825700633228,285.8163130003959,19.303428009152412,305.1197410095483,305.283811991103,152.51565037760884,320864256,65,576,301989888,18874368,64,1,0.2362316008657217,52.90253844577819,46.07662302441895,9.0,37,0.24324324324324326,0.26153846153846155,0.26153846153846155,1226833920,0.6598719361041043,0,0,0,0,0,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,965592.369131989,965592.369158142,3c3e2aa742868ffe67d1f43aa502c06361ecf07525321024be294a9db401fcce,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,"[[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8]]"
gqa_large,n398429,85,202174460,1,yes/no,Prefix45,prefix45,0.45,Is the bench behind the table that looks red?,"[""yes""]",Yes,1.0,3869,2,9a8289bba764a91b3fb9191ac3ea1669ae6d255759d538ebdc6a8b83818aaea6,visionzip_image_only,447.13494495954365,447.3924069898203,19.461194053292274,466.8536010431126,467.0239470433444,243.59944730531424,589299712,65,1088,570425344,18874368,64,1,0.3475981066003442,84.474797709845,56.13684898708016,17.0,37,0.4594594594594595,0.48034188034188036,0.48034188034188036,1226833920,0.8505370037284143,0,0,0,0,1,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,965592.688683459,965592.688704495,3c3e2aa742868ffe67d1f43aa502c06361ecf07525321024be294a9db401fcce,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]]"
gqa_large,n398429,85,202173846,2,yes/no,ReComp,recompute,,Is the stove different in color than the oven?,"[""no""]",No,1.0,1939,2,84ab4b99466a6e0afea334c46c0b2eccbe7314f2ba60ac5205c258fdedd5ecba,not_applicable_recompute,537.3583500040695,552.2944510448724,19.106293912045658,571.4007449569181,571.4864479377866,0.0,0,0,0,0,0,0,0,0.0,,537.3582770116627,,,,,,1226833920,,0,0,0,1,1,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,,965594.994806258,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,
gqa_large,n398429,85,202173846,2,yes/no,FullLoad,fullload,1.0,Is the stove different in color than the oven?,"[""no""]",No,1.0,1939,2,84ab4b99466a6e0afea334c46c0b2eccbe7314f2ba60ac5205c258fdedd5ecba,visionzip_image_only,807.7083498938009,808.0468169646338,24.01497506070882,832.0617920253426,832.1917280554771,519.8383410461247,1226833920,64,2368,1226833920,0,64,0,0.0,224.87229097168893,802.7760129189119,,,1.0,1.0,1.0,1226833920,,0,0,0,0,2,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,965595.588788164,965595.588819908,3c3e2aa742868ffe67d1f43aa502c06361ecf07525321024be294a9db401fcce,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,
gqa_large,n398429,85,202173846,2,yes/no,Prefix25,prefix25,0.25,Is the stove different in color than the oven?,"[""no""]",No,1.0,1939,2,84ab4b99466a6e0afea334c46c0b2eccbe7314f2ba60ac5205c258fdedd5ecba,visionzip_image_only,280.9592300327495,281.3561300281435,19.493505940772593,300.8496359689161,301.0132450144738,127.15505878441036,320864256,65,576,301989888,18874368,64,1,0.2661487087607384,57.552437647245824,58.338511968031526,9.0,37,0.24324324324324326,0.26153846153846155,0.26153846153846155,1226833920,0.6598719361041043,0,0,0,0,3,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,965596.46468719,965596.464736184,3c3e2aa742868ffe67d1f43aa502c06361ecf07525321024be294a9db401fcce,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,"[[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8]]"
gqa_large,n398429,85,202173846,2,yes/no,Prefix45,prefix45,0.45,Is the stove different in color than the oven?,"[""no""]",No,1.0,1939,2,84ab4b99466a6e0afea334c46c0b2eccbe7314f2ba60ac5205c258fdedd5ecba,visionzip_image_only,460.393883055076,460.7733719749376,18.98013602476567,479.7535079997033,481.9568279199302,257.4834228726104,589299712,65,1088,570425344,18874368,64,1,0.37057511508464813,87.9603800131008,48.88978402595967,17.0,37,0.4594594594594595,0.48034188034188036,0.48034188034188036,1226833920,0.8505370037284143,0,0,0,0,0,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,965594.512069207,965594.512110191,3c3e2aa742868ffe67d1f43aa502c06361ecf07525321024be294a9db401fcce,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n398429.json,21ab238a9bfdd26a883c58ca3d1536f744797545bf80983b42751cd264a9998f,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]]"
gqa_large,n116329,86,201574075,0,material/attr,ReComp,recompute,,Who is underneath the large tree?,"[""woman""]",People,0.0,11647,2,fbcd563e6f22a8b60d433e2bd4a5964b5109fe4d1c3436c4feb6dfa1e308a450,not_applicable_recompute,472.3132699728012,486.7315120063722,18.795639974996448,505.52715198136866,505.60814200434834,0.0,0,0,0,0,0,0,0,0.0,,472.3132079234347,,,,,,1124073472,,0,0,0,1,0,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,,965598.54488102,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n116329.json,0cd6ffd846e9f7daec22640f7b13acd54b2eee541537b7fa6f40037bbc23a3ef,
gqa_large,n116329,86,201574075,0,material/attr,FullLoad,fullload,1.0,Who is underneath the large tree?,"[""woman""]",People,0.0,11647,2,fbcd563e6f22a8b60d433e2bd4a5964b5109fe4d1c3436c4feb6dfa1e308a450,visionzip_image_only,785.7489720918238,786.1568609951064,19.800014910288155,805.9568759053946,806.0870029730722,506.7391931079328,1124073472,64,2176,1124073472,0,64,0,0.0,209.0452411212027,780.850294046104,,,1.0,1.0,1.0,1124073472,,0,0,0,0,1,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,965599.119287912,965599.119338492,67f4dfd978267ace1bf8b2e9d64cc590a969ebc2051173f35b3141ab97447df5,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n116329.json,0cd6ffd846e9f7daec22640f7b13acd54b2eee541537b7fa6f40037bbc23a3ef,
gqa_large,n116329,86,201574075,0,material/attr,Prefix25,prefix25,0.25,Who is underneath the large tree?,"[""woman""]",Woman,1.0,22712,2,fbcd563e6f22a8b60d433e2bd4a5964b5109fe4d1c3436c4feb6dfa1e308a450,visionzip_image_only,258.2743049133569,258.65924498066306,18.867670092731714,277.5269150733948,278.84230704512447,139.90040426142514,285212672,65,512,268435456,16777216,64,1,0.1917190384119749,46.9883467303589,41.656863992102444,8.0,34,0.23529411764705882,0.2537313432835821,0.2537313432835821,1124073472,0.7246704435475158,0,0,0,0,2,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,965599.964512853,965599.964557907,67f4dfd978267ace1bf8b2e9d64cc590a969ebc2051173f35b3141ab97447df5,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n116329.json,0cd6ffd846e9f7daec22640f7b13acd54b2eee541537b7fa6f40037bbc23a3ef,"[[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7]]"
gqa_large,n116329,86,201574075,0,material/attr,Prefix45,prefix45,0.45,Who is underneath the large tree?,"[""woman""]",People,0.0,11647,2,fbcd563e6f22a8b60d433e2bd4a5964b5109fe4d1c3436c4feb6dfa1e308a450,visionzip_image_only,419.6303670760244,419.88611000124365,20.072082988917828,439.9581929901615,440.13356999494135,218.11209060251713,520093696,65,960,503316480,16777216,64,1,0.3522713668644428,85.92071931343526,59.39675506670028,15.0,34,0.4411764705882353,0.4626865671641791,0.4626865671641791,1124073472,0.87497905062311,0,0,0,0,3,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,965600.256336512,965600.256355133,67f4dfd978267ace1bf8b2e9d64cc590a969ebc2051173f35b3141ab97447df5,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n116329.json,0cd6ffd846e9f7daec22640f7b13acd54b2eee541537b7fa6f40037bbc23a3ef,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]]"
gqa_large,n116329,86,201574028,1,yes/no,ReComp,recompute,,Is the window made of the same material as the door?,"[""no""]",Yes,0.0,3869,2,00545e4eaa815dd03f288e1e822d81879385285ada605eee9f3abc56bf181c1d,not_applicable_recompute,498.68577800225466,512.7914450131357,19.15347808972001,531.9449231028557,532.0406450191513,0.0,0,0,0,0,0,0,0,0.0,,498.6856849864125,,,,,,1124073472,,0,0,0,1,3,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,,965602.19998887,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n116329.json,0cd6ffd846e9f7daec22640f7b13acd54b2eee541537b7fa6f40037bbc23a3ef,
gqa_large,n116329,86,201574028,1,yes/no,FullLoad,fullload,1.0,Is the window made of the same material as the door?,"[""no""]",Yes,0.0,3869,2,00545e4eaa815dd03f288e1e822d81879385285ada605eee9f3abc56bf181c1d,visionzip_image_only,681.6795660415664,682.0101679768413,25.398246943950653,707.408414920792,707.5623789569363,443.72067356016487,1124073472,64,2176,1124073472,0,64,0,0.0,185.0685483077541,676.9957770593464,,,1.0,1.0,1.0,1124073472,,0,0,0,0,0,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,965600.717598003,965600.717624678,67f4dfd978267ace1bf8b2e9d64cc590a969ebc2051173f35b3141ab97447df5,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/gqa_large/images/n116329.json,0cd6ffd846e9f7daec22640f7b13acd54b2eee541537b7fa6f40037bbc23a3ef,
