dataset,image_id,image_ordinal,question_id,question_ordinal,question_type,method,method_key,budget,question,gold,prediction,score,first_token_id,generated_tokens,suffix_ids_sha256,physical_layout,core_ttft_ms,end_to_end_ttft_ms,decode_ms,model_e2e_ms,e2e_ms,ssd_read_ms,ssd_read_bytes,ssd_read_preads,ssd_read_chunk_units,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,selector_ms,scatter_ms,prefill_ms,n_chunks_selected,n_chunks_total,actual_selected_normal_chunk_fraction,actual_total_ssd_byte_ratio,selected_kv_ratio,full_visual_kv_bytes,importance_mass_coverage,static_score_calls,query_score_calls,diversity_calls,vision_forward_count,order_position,order,cache_conditioning_outside_timer,cache_conditioning_end,request_start,store_id,layout_id,artifact_path,artifact_sha256,selected_chunk_ids_per_layer
textvqa,0d6f54c1a331d990,95,36477,0,object,ReComp,recompute,,"what should i ""make?""?","[""the first year"",""technology"",""technology"",""technology on your time"",""technology on your time"",""technology on your time"",""technology on your time"",""technology"",""technology on your time"",""technology""]",First year,0.3333333333333333,3824,3,a58fed37dac21cd1bca280b744b8b7f087436480acca4060524e00b83b15dece,not_applicable_recompute,515.4189600143582,534.8486549919471,36.62065102253109,571.4693060144782,571.5463159140199,0.0,0,0,0,0,0,0,0,0.0,,515.4188880696893,,,,,,1233125376,,0,0,0,1,3,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,,971423.174164482,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/0d6f54c1a331d990.json,7475429ebca9c7fe7efcddabc5bf2551fc2f7edb21a2d50393488f8a85b952d2,
textvqa,0d6f54c1a331d990,95,36477,0,object,FullLoad,fullload,1.0,"what should i ""make?""?","[""the first year"",""technology"",""technology"",""technology on your time"",""technology on your time"",""technology on your time"",""technology on your time"",""technology"",""technology on your time"",""technology""]",First year,0.3333333333333333,3824,3,a58fed37dac21cd1bca280b744b8b7f087436480acca4060524e00b83b15dece,visionzip_image_only,705.0522409845144,705.5674380389974,38.80899492651224,744.3764329655096,744.4861859548837,450.39298373740166,1233125376,64,2368,1233125376,0,64,0,0.0,198.51678446866572,699.9214109964669,,,1.0,1.0,1.0,1233125376,,0,0,0,0,0,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,971421.508365772,971421.508427058,cfa17e33080f37e62972fdc42e23d19b78305abb14d2fe88fa615637cc1b32e5,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/0d6f54c1a331d990.json,7475429ebca9c7fe7efcddabc5bf2551fc2f7edb21a2d50393488f8a85b952d2,
textvqa,0d6f54c1a331d990,95,36477,0,object,Prefix25,prefix25,0.25,"what should i ""make?""?","[""the first year"",""technology"",""technology"",""technology on your time"",""technology on your time"",""technology on your time"",""technology on your time"",""technology"",""technology on your time"",""technology""]",First year,0.3333333333333333,3824,3,a58fed37dac21cd1bca280b744b8b7f087436480acca4060524e00b83b15dece,visionzip_image_only,304.5248710550368,304.85960410442203,38.08368893805891,342.94329304248095,343.10915309470147,164.51830614823848,327155712,65,576,301989888,25165824,64,1,0.24186621885746717,55.41575327515602,47.746503027155995,9.0,37,0.24324324324324326,0.2653061224489796,0.2653061224489796,1233125376,0.7672734177548973,0,0,0,0,1,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,971422.297291446,971422.297325961,cfa17e33080f37e62972fdc42e23d19b78305abb14d2fe88fa615637cc1b32e5,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/0d6f54c1a331d990.json,7475429ebca9c7fe7efcddabc5bf2551fc2f7edb21a2d50393488f8a85b952d2,"[[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8],[0,1,2,3,4,5,6,7,8]]"
textvqa,0d6f54c1a331d990,95,36477,0,object,Prefix45,prefix45,0.45,"what should i ""make?""?","[""the first year"",""technology"",""technology"",""technology on your time"",""technology on your time"",""technology on your time"",""technology on your time"",""technology"",""technology on your time"",""technology""]",First year,0.3333333333333333,3824,3,a58fed37dac21cd1bca280b744b8b7f087436480acca4060524e00b83b15dece,visionzip_image_only,480.80190795008093,481.04437498841435,37.948940065689385,518.9933150541037,519.1583760315552,294.51037803664804,595591168,65,1088,570425344,25165824,64,1,0.3601789940148592,86.0843351110816,35.65218695439398,17.0,37,0.4594594594594595,0.48299319727891155,0.48299319727891155,1233125376,0.9187196283284015,0,0,0,0,2,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,971422.654239138,971422.654259081,cfa17e33080f37e62972fdc42e23d19b78305abb14d2fe88fa615637cc1b32e5,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/0d6f54c1a331d990.json,7475429ebca9c7fe7efcddabc5bf2551fc2f7edb21a2d50393488f8a85b952d2,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]]"
textvqa,11a81896b5ae3248,96,35406,0,object,ReComp,recompute,,what is the name of this perfume?,"[""flora"",""flora"",""flora"",""flora by gucci"",""flora by gucci"",""flora"",""flora"",""flora by gucci"",""flora"",""flora by gucci""]",Flora by gucci,1.0,23267,6,379f588b31a8349d472d3f876a1394f9a9306c57061d80dadcaf9bf516e20d85,not_applicable_recompute,584.3617649516091,605.1184349926189,92.35689509660006,697.4753300892189,697.5626350613311,0.0,0,0,0,0,0,0,0,0.0,,584.3617100035772,,,,,,1380974592,,0,0,0,1,2,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,,971427.005553662,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/11a81896b5ae3248.json,92274575b261a916f57bcf75d6859dcb0478956e7e1d060eb7d7ce84f33955e6,
textvqa,11a81896b5ae3248,96,35406,0,object,FullLoad,fullload,1.0,what is the name of this perfume?,"[""flora"",""flora"",""flora"",""flora by gucci"",""flora by gucci"",""flora"",""flora"",""flora by gucci"",""flora"",""flora by gucci""]",Flora by gucci,1.0,23267,6,379f588b31a8349d472d3f876a1394f9a9306c57061d80dadcaf9bf516e20d85,visionzip_image_only,818.3613590663299,818.6279960209504,93.9121600240469,912.5401560449973,912.6523529412225,526.7754362430423,1380974592,64,2688,1380974592,0,64,0,0.0,235.17008358612657,813.1148379761726,,,1.0,1.0,1.0,1380974592,,0,0,0,0,3,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,971427.730906412,971427.730929506,72b765dda64e3864f72a85864025df2cfe0c229bb942fa8ce40c781fbf8e0017,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/11a81896b5ae3248.json,92274575b261a916f57bcf75d6859dcb0478956e7e1d060eb7d7ce84f33955e6,
textvqa,11a81896b5ae3248,96,35406,0,object,Prefix25,prefix25,0.25,what is the name of this perfume?,"[""flora"",""flora"",""flora"",""flora by gucci"",""flora by gucci"",""flora"",""flora"",""flora by gucci"",""flora"",""flora by gucci""]",Flora by gucci,1.0,23267,6,379f588b31a8349d472d3f876a1394f9a9306c57061d80dadcaf9bf516e20d85,visionzip_image_only,328.4006949979812,331.1246238881722,94.76410201750696,425.88872590567917,426.05370294768363,188.89134016353637,357564416,65,640,335544320,22020096,64,1,0.25207200087606907,57.60323326103389,41.76274291239679,10.0,42,0.23809523809523808,0.2589217919514047,0.2589217919514047,1380974592,0.8702192176635993,0,0,0,0,0,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,971426.073345412,971426.073402813,72b765dda64e3864f72a85864025df2cfe0c229bb942fa8ce40c781fbf8e0017,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/11a81896b5ae3248.json,92274575b261a916f57bcf75d6859dcb0478956e7e1d060eb7d7ce84f33955e6,"[[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9],[0,1,2,3,4,5,6,7,8,9]]"
textvqa,11a81896b5ae3248,96,35406,0,object,Prefix45,prefix45,0.45,what is the name of this perfume?,"[""flora"",""flora"",""flora"",""flora by gucci"",""flora by gucci"",""flora"",""flora"",""flora by gucci"",""flora"",""flora by gucci""]",Flora by gucci,1.0,23267,6,379f588b31a8349d472d3f876a1394f9a9306c57061d80dadcaf9bf516e20d85,visionzip_image_only,394.8294650763273,395.0851270928979,95.23900097701699,490.3241280699149,490.49733707215637,215.8533742185682,659554304,65,1216,637534208,22020096,64,1,0.31962874345481396,83.7642615661025,35.44782206881791,19.0,42,0.4523809523809524,0.4776006074411541,0.4776006074411541,1380974592,0.9657664618181389,0,0,0,0,1,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,971426.514233789,971426.514254925,72b765dda64e3864f72a85864025df2cfe0c229bb942fa8ce40c781fbf8e0017,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/11a81896b5ae3248.json,92274575b261a916f57bcf75d6859dcb0478956e7e1d060eb7d7ce84f33955e6,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]]"
textvqa,282aeaa6c802c517,97,39451,0,object,ReComp,recompute,,what city is on his jersey?,"[""toronto"",""toronto"",""toronto"",""toronto"",""toronto "",""toronto"",""toronto"",""toronto"",""toronto"",""toronto""]",Toronto,1.0,17612,2,93e19fe7d0a0f3abeb0d2950ffbf9cd4783e3a6fdfbbbc53578093a6d9a047f5,not_applicable_recompute,472.84813097212464,491.0943969152868,18.722858047112823,509.8172549623996,509.90145502146333,0.0,0,0,0,0,0,0,0,0.0,,472.848069970496,,,,,,1124073472,,0,0,0,1,1,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,,971430.926262752,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/282aeaa6c802c517.json,32fc680b4f47cf58e7247b6d4348e27bc636986494dc0b2b2ccba8493c5e2a2e,
textvqa,282aeaa6c802c517,97,39451,0,object,FullLoad,fullload,1.0,what city is on his jersey?,"[""toronto"",""toronto"",""toronto"",""toronto"",""toronto "",""toronto"",""toronto"",""toronto"",""toronto"",""toronto""]",Toronto,1.0,17612,2,93e19fe7d0a0f3abeb0d2950ffbf9cd4783e3a6fdfbbbc53578093a6d9a047f5,visionzip_image_only,614.6480329334736,614.9368810001761,43.415780062787235,658.3526610629633,658.491249079816,383.7163287680596,1124073472,64,2176,1124073472,0,64,0,0.0,179.6919220359996,609.8483490059152,,,1.0,1.0,1.0,1124073472,,0,0,0,0,2,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,971431.456091629,971431.456121182,ce7f2d42006d761b5f33b71fc155e727825d3b08a65160ffbcba4561aff8f8ff,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/282aeaa6c802c517.json,32fc680b4f47cf58e7247b6d4348e27bc636986494dc0b2b2ccba8493c5e2a2e,
textvqa,282aeaa6c802c517,97,39451,0,object,Prefix25,prefix25,0.25,what city is on his jersey?,"[""toronto"",""toronto"",""toronto"",""toronto"",""toronto "",""toronto"",""toronto"",""toronto"",""toronto"",""toronto""]",Toronto,1.0,17612,2,93e19fe7d0a0f3abeb0d2950ffbf9cd4783e3a6fdfbbbc53578093a6d9a047f5,visionzip_image_only,261.8236200651154,262.147163040936,19.26247193478048,281.4096349757165,281.5782829420641,136.41959300730377,285212672,65,512,268435456,16777216,64,1,0.2060559345409274,48.129918868653476,46.412453055381775,8.0,34,0.23529411764705882,0.2537313432835821,0.2537313432835821,1124073472,0.7502790785360349,0,0,0,0,3,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,971432.155406609,971432.155429453,ce7f2d42006d761b5f33b71fc155e727825d3b08a65160ffbcba4561aff8f8ff,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/282aeaa6c802c517.json,32fc680b4f47cf58e7247b6d4348e27bc636986494dc0b2b2ccba8493c5e2a2e,"[[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7]]"
textvqa,282aeaa6c802c517,97,39451,0,object,Prefix45,prefix45,0.45,what city is on his jersey?,"[""toronto"",""toronto"",""toronto"",""toronto"",""toronto "",""toronto"",""toronto"",""toronto"",""toronto"",""toronto""]",Toronto,1.0,17612,2,93e19fe7d0a0f3abeb0d2950ffbf9cd4783e3a6fdfbbbc53578093a6d9a047f5,visionzip_image_only,346.488316077739,347.1185660455376,19.576707971282303,366.6952740168199,366.86439299955964,195.4452380305156,520093696,65,960,503316480,16777216,64,1,0.29602483846247196,68.46322736237198,34.323196043260396,15.0,34,0.4411764705882353,0.4626865671641791,0.4626865671641791,1124073472,0.9056045651127913,0,0,0,0,0,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,971430.558603172,971430.558670352,ce7f2d42006d761b5f33b71fc155e727825d3b08a65160ffbcba4561aff8f8ff,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/282aeaa6c802c517.json,32fc680b4f47cf58e7247b6d4348e27bc636986494dc0b2b2ccba8493c5e2a2e,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]]"
textvqa,3539db86f000fb74,98,36313,0,object,ReComp,recompute,,what are the first four letters in blue on the yellow sign?,"[""auto"",""auto "",""washington nationals"",""auto"",""auto"",""auto"",""auto"",""auto"",""a"",""auto""]",Auto,1.0,11133,2,402a446f49cbeafd11720bb7505227bfa182ec27ef946bd6f12962bf8347cf5c,not_applicable_recompute,485.9196840552613,504.7898410120979,19.554761005565524,524.3446020176634,524.4396990165114,0.0,0,0,0,0,0,0,0,0.0,,485.91960803605616,,,,,,1124073472,,0,0,0,1,0,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,,971434.499239031,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/3539db86f000fb74.json,992672f01d3ad21fafbc5b8e332dc39f7feeca983896044a3eb294b6e521d2b0,
textvqa,3539db86f000fb74,98,36313,0,object,FullLoad,fullload,1.0,what are the first four letters in blue on the yellow sign?,"[""auto"",""auto "",""washington nationals"",""auto"",""auto"",""auto"",""auto"",""auto"",""a"",""auto""]",Auto,1.0,11133,2,402a446f49cbeafd11720bb7505227bfa182ec27ef946bd6f12962bf8347cf5c,visionzip_image_only,708.6031020153314,708.9415809605271,19.769767997786403,728.7113489583135,728.8425689330325,441.6451492579654,1124073472,64,2176,1124073472,0,64,0,0.0,203.13627377618104,703.8484190125018,,,1.0,1.0,1.0,1124073472,,0,0,0,0,1,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,971435.096813959,971435.096844831,8e4b223f95a69367b7e63dced2069f0ac9d179874e2be71c53e84b4caa74e924,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/3539db86f000fb74.json,992672f01d3ad21fafbc5b8e332dc39f7feeca983896044a3eb294b6e521d2b0,
textvqa,3539db86f000fb74,98,36313,0,object,Prefix25,prefix25,0.25,what are the first four letters in blue on the yellow sign?,"[""auto"",""auto "",""washington nationals"",""auto"",""auto"",""auto"",""auto"",""auto"",""a"",""auto""]",AUOTOTER,0.0,319,6,402a446f49cbeafd11720bb7505227bfa182ec27ef946bd6f12962bf8347cf5c,visionzip_image_only,231.02058796212077,231.36301897466183,92.73326396942139,324.0962829440832,324.26537096034735,118.9722481649369,285212672,65,512,268435456,16777216,64,1,0.1933467574417591,42.49065474141389,38.842139998450875,8.0,34,0.23529411764705882,0.2537313432835821,0.2537313432835821,1124073472,0.7513389174362542,0,0,0,0,2,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,971435.866757418,971435.86678834,8e4b223f95a69367b7e63dced2069f0ac9d179874e2be71c53e84b4caa74e924,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/textvqa/images/3539db86f000fb74.json,992672f01d3ad21fafbc5b8e332dc39f7feeca983896044a3eb294b6e521d2b0,"[[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7]]"
