dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,first_token_id,generated_tokens,physical_layout,calibration_questions,retrieval,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,mean_bytes_per_pread,normal_mean_bytes_per_pread,separator_mean_bytes_per_pread,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,validated_prefix_layout,n_raters
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n44249,20936214,Does the woman to the left of the man appear to be sitting?,The image shows a group of people riding an elephant. The ele,"[""yes""]",0.0,450,16,raster,0,prefix,0.20865409169346094,153.30525871831924,50.297779496759176,235.0618119817227,40.515619912184775,275.63930000178516,267.7852320484817,543.4245320502669,285212672,512,65,179.07243687659502,0.0,8.0,34,0.23529411764705882,0.2537313432835821,"[0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821]",0.0,256,268435456,16777216,64,1,285212672,4387887.261538462,4194304.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,raster,0
gqa,fullload,FullLoad,1.0,full,n331357,201404246,The small animal is drinking from who?,Cow,"[""mother""]",0.0,21638,2,raster,0,fullload,,448.0499087367207,,,693.9337080111727,698.6592680914328,23.14849989488721,721.80776798632,1072693248,2048,64,,634.1249259421602,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404246,The small animal is drinking from who?,The image shows a rural landscape with a variety of animals grazing in a field,"[""mother""]",0.0,450,16,raster,0,prefix,0.2260395558550954,162.66950324643403,52.05707543063909,247.63904698193073,46.051147975958884,293.7532300129533,267.21814495977014,560.9713749727234,284164096,512,65,189.90308279171586,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,raster,0
gqa,fullload,FullLoad,1.0,full,n331357,201404241,What animal is drinking from the mother?,Calf,"[""calf""]",1.0,3037,3,raster,0,fullload,,429.2965041240677,,,657.3482250096276,661.8961269268766,44.733363087289035,706.6294900141656,1072693248,2048,64,,602.3032892262563,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404241,What animal is drinking from the mother?,The image shows a rural landscape with a variety of animals grazing in a field,"[""calf""]",0.0,450,16,raster,0,prefix,0.211224309168756,156.06871515046805,49.34634501114488,236.24895396642387,40.382780018262565,276.6961130546406,270.67284390795976,547.3689569626004,284164096,512,65,181.30960559938103,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,raster,0
gqa,fullload,FullLoad,1.0,full,n331357,201404242,What is the animal that is drinking from the mom that is not small?,Calf,"[""calf""]",1.0,3037,3,raster,0,fullload,,441.91891117952764,,,667.6961239427328,672.2113470314071,40.781234041787684,712.9925810731947,1072693248,2048,64,,613.2242964813486,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404242,What is the animal that is drinking from the mom that is not small?,The image shows a pastoral scene with a variety of cows grazing in,"[""calf""]",0.0,450,16,raster,0,prefix,0.17950090114027262,150.9090323233977,44.18426426127553,221.92136500962079,42.611027020029724,264.5939710782841,269.0675229532644,533.6614940315485,284164096,512,65,172.3878988996148,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,raster,0
gqa,fullload,FullLoad,1.0,full,n331357,201404284,Who is standing?,Cow,"[""mother""]",0.0,21638,2,raster,0,fullload,,426.85396189335734,,,639.4511070102453,644.041352905333,24.450347060337663,668.4916999656707,1072693248,2048,64,,589.6106217987835,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404284,Who is standing?,The image shows a rural landscape with a variety of animals grazing in a field,"[""mother""]",0.0,450,16,raster,0,prefix,0.22010516840964556,159.25547876395285,50.73467595502734,241.68947094585747,47.379572060890496,289.13035499863327,271.41770103480667,560.5480560334399,284164096,512,65,185.01589982770383,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,raster,0
gqa,fullload,FullLoad,1.0,full,n331357,201403947,How's the weather?,Sunny,"[""cloudless""]",0.0,8991,3,raster,0,fullload,,449.73049324471503,,,679.5715080806985,684.0774330776185,37.47286798898131,721.5503010665998,1072693248,2048,64,,621.0561541374773,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201403947,How's the weather?,The image shows a rural landscape with a variety of animals grazing in a field,"[""cloudless""]",0.0,450,16,raster,0,prefix,0.19521708600223064,156.9042595801875,48.828233731910586,236.4355119643733,49.30414108093828,285.80011904705316,268.96944793406874,554.7695669811219,284164096,512,65,182.05201905220747,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,raster,0
gqa,fullload,FullLoad,1.0,full,n331357,201404178,Is the small calf in the bottom part of the image?,Yes,"[""yes""]",1.0,3869,2,raster,0,fullload,,447.89304479490966,,,682.1964599657804,686.7626960156485,18.930274061858654,705.6929700775072,1072693248,2048,64,,621.6140718897805,,,1.0,1.0,null,0.0,,1072693248,0,64,0,1072693248,16760832.0,16760832.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n331357,201404178,Is the small calf in the bottom part of the image?,The image shows a rural landscape with a variety of animals grazing in a field,"[""yes""]",0.0,450,16,raster,0,prefix,0.20602322183549404,152.94566564261913,48.01197838969529,230.79398507252336,59.27432794123888,290.13136797584593,282.5856340350583,572.7170020109043,284164096,512,65,177.1915351273492,0.0,8.0,32,0.25,0.2649071358748778,"[0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778, 0.2649071358748778]",0.0,256,268435456,15728640,64,1,284164096,4371755.323076923,4194304.0,15728640.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,raster,0
gqa,fullload,FullLoad,1.0,full,n51002,201804661,What device is below the artwork?,Television,"[""television""]",1.0,22417,2,raster,0,fullload,,348.9503964083269,,,563.6924849823117,568.516533006914,31.13785805180669,599.6543910587206,1124073472,2176,64,,516.9478597817943,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,17563648.0,17563648.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n51002,201804661,What device is below the artwork?,The image shows a modern living room with a variety of furniture and decor.,"[""television""]",0.0,450,16,raster,0,prefix,0.19548018462955952,120.63662626314908,49.34125591535121,200.88636793661863,40.963139035739005,241.91360000986606,273.76968797761947,515.6832879874855,285212672,512,65,145.93419432640076,0.0,8.0,34,0.23529411764705882,0.2537313432835821,"[0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821, 0.2537313432835821]",0.0,256,268435456,16777216,64,1,285212672,4387887.261538462,4194304.0,16777216.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,raster,0
gqa,fullload,FullLoad,1.0,full,n51002,201804477,Does that fireplace appear to be on?,No,"[""yes""]",0.0,1939,2,raster,0,fullload,,357.5117790605873,,,576.6349140321836,581.2687709694728,30.018331948667765,611.2871029181406,1124073472,2176,64,,529.6221177559346,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,17563648.0,17563648.0,0.0,,,,,null,,,,0
